ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,Side,City,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2911051,Bing,,2,2020-04-13 07:03:14,2020-04-13 07:18:14,38.852940000000004,-76.98461999999999,0.0,At Firth Sterling Ave SE - Accident.,Suitland Pkwy W,R,Washington,20020,US,US/Eastern,KWBC,2020-04-13 07:03:00,63.0,63.0,94.0,29.36,8.0,SSE,15.0,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2911054,Bing,,2,2020-04-13 07:03:14,2020-04-13 07:18:14,38.8225,-77.01658,0.0,At Lab Rd/Shepherd Pky/EB Exit 1 - Accident. Hard shoulder blocked.,Laboratory Rd SE,R,Washington,20032,US,US/Eastern,KDCA,2020-04-13 06:52:00,62.0,62.0,96.0,29.67,2.0,SW,7.0,0.32,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2911534,Bing,,2,2020-04-13 15:50:00,2020-04-13 16:05:00,38.87553,-76.96659,0.0,At Pennsylvania Ave SE - Accident., Nash Pl SE,L,Washington,20019-7723,US,US/Eastern,KWBC,2020-04-13 15:46:00,72.0,72.0,69.0,29.22,10.0,WNW,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2911582,Bing,,2,2020-04-13 17:04:40,2020-04-13 17:19:40,38.87553,-76.96659,0.0,At Pennsylvania Ave SE - Accident., Nash Pl SE,L,Washington,20019-7723,US,US/Eastern,KWBC,2020-04-13 16:56:00,78.0,78.0,42.0,29.29,10.0,W,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2913670,Bing,,2,2020-04-14 16:28:37,2020-04-14 16:43:37,38.9548,-77.00904,0.0,At Riggs Rd NE - Accident., Missouri Ave NW,L,Washington,20011,US,US/Eastern,KCGS,2020-04-14 16:23:00,57.0,57.0,28.0,29.96,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2913679,Bing,,2,2020-04-14 16:44:51,2020-04-14 16:59:51,38.9548,-77.00904,0.0,At Riggs Rd NE - Accident., Missouri Ave NW,L,Washington,20011,US,US/Eastern,KCGS,2020-04-14 16:43:00,57.0,57.0,27.0,29.94,10.0,WSW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2913691,Bing,,2,2020-04-14 17:04:33,2020-04-14 17:19:33,38.9548,-77.00904,0.0,At Riggs Rd NE - Accident., Missouri Ave NW,L,Washington,20011,US,US/Eastern,KCGS,2020-04-14 17:03:00,56.0,56.0,27.0,29.97,10.0,WSW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2913694,Bing,,2,2020-04-14 17:15:12,2020-04-14 17:50:10,38.9548,-77.00904,0.0,At Riggs Rd NE - Accident., Missouri Ave NW,L,Washington,20011,US,US/Eastern,KCGS,2020-04-14 17:23:00,55.0,55.0,30.0,29.98,10.0,W,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2913704,Bing,,2,2020-04-14 18:02:47,2020-04-14 18:17:47,38.9548,-77.00904,0.0,At Riggs Rd NE - Accident., Missouri Ave NW,L,Washington,20011,US,US/Eastern,KCGS,2020-04-14 18:03:00,55.0,55.0,34.0,29.95,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2915832,Bing,,2,2020-04-15 18:32:10,2020-04-15 18:47:10,38.96241,-77.03635,0.0,At 16th St NW/Military Rd NW - Accident., Missouri Ave NW,R,Washington,20011,US,US/Eastern,KCGS,2020-04-15 18:23:00,51.0,51.0,21.0,29.92,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2915837,Bing,,1,2020-04-15 19:10:06,2020-04-15 19:40:06,38.96241,-77.03635,0.0,At 16th St NW/Military Rd NW - Accident., Missouri Ave NW,R,Washington,20011,US,US/Eastern,KCGS,2020-04-15 19:03:00,51.0,51.0,21.0,29.92,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2915842,Bing,,2,2020-04-15 18:47:40,2020-04-15 19:02:40,38.96241,-77.03635,0.0,At 16th St NW/Military Rd NW - Accident., Missouri Ave NW,R,Washington,20011,US,US/Eastern,KCGS,2020-04-15 18:43:00,51.0,51.0,22.0,29.93,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2915867,Bing,,2,2020-04-15 22:04:10,2020-04-16 00:24:08,40.162459999999996,-80.19617,3.12,Between I-79 and PA-519/Exit 25 - Accident. Lane blocked. Traffic problem.,I-79 S,R,Washington,15301,US,US/Eastern,KAFJ,2020-04-15 21:53:00,36.0,29.0,79.0,28.77,10.0,W,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2917748,Bing,,2,2020-04-16 08:38:45,2020-04-16 09:13:43,38.89478,-77.02190999999999,0.0,At US-1/US-50/Constitution Ave NW - Accident., 7th St NW,R,Washington,20004,US,US/Eastern,KDCA,2020-04-16 08:52:00,47.0,41.0,42.0,30.19,10.0,WNW,15.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2917756,Bing,,2,2020-04-16 09:03:10,2020-04-16 09:38:08,38.89478,-77.02190999999999,0.0,At US-1/US-50/Constitution Ave NW - Accident., 7th St NW,R,Washington,20004,US,US/Eastern,KDCA,2020-04-16 08:52:00,47.0,41.0,42.0,30.19,10.0,WNW,15.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2917771,Bing,,2,2020-04-16 09:29:47,2020-04-16 09:44:47,38.89478,-77.02190999999999,0.0,At US-1/US-50/Constitution Ave NW - Accident., 7th St NW,R,Washington,20004,US,US/Eastern,KDCA,2020-04-16 09:52:00,47.0,42.0,46.0,30.2,10.0,WNW,10.0,0.0,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2917780,Bing,,2,2020-04-16 09:29:47,2020-04-16 09:44:47,38.89478,-77.02190999999999,0.0,At US-1/US-50/Constitution Ave NW - Accident., 7th St NW,R,Washington,20004,US,US/Eastern,KDCA,2020-04-16 09:52:00,47.0,42.0,46.0,30.2,10.0,WNW,10.0,0.0,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2917790,Bing,,1,2020-04-16 09:45:30,2020-04-16 10:20:28,38.89478,-77.02190999999999,0.0,At US-1/US-50/Constitution Ave NW - Accident., 7th St NW,R,Washington,20004,US,US/Eastern,KDCA,2020-04-16 09:52:00,47.0,42.0,46.0,30.2,10.0,WNW,10.0,0.0,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2917920,Bing,,2,2020-04-16 16:04:41,2020-04-16 16:19:41,38.85295,-76.98458000000001,0.96,At Firth Sterling Ave SE - Accident.,Suitland Pkwy W,R,Washington,20020,US,US/Eastern,KWBC,2020-04-16 15:56:00,52.0,52.0,27.0,29.86,10.0,NW,21.0,0.0,Fair / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2917957,Bing,,2,2020-04-16 16:35:07,2020-04-16 17:10:05,38.85295,-76.98458000000001,0.96,At Firth Sterling Ave SE - Accident.,Suitland Pkwy W,R,Washington,20020,US,US/Eastern,KWBC,2020-04-16 16:56:00,52.0,52.0,26.0,29.87,10.0,NW,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2919877,Bing,,2,2020-04-17 08:17:35,2020-04-17 08:32:35,38.90537,-77.01477,0.0,At I-395 - Accident., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-17 07:52:00,43.0,43.0,62.0,30.35,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2919897,Bing,,2,2020-04-17 08:40:04,2020-04-17 08:55:04,38.90537,-77.01477,0.0,At I-395 - Accident., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-17 08:52:00,46.0,42.0,56.0,30.35,10.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2919901,Bing,,2,2020-04-17 08:59:32,2020-04-17 09:14:32,38.90537,-77.01477,0.0,At I-395 - Accident., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-17 08:52:00,46.0,42.0,56.0,30.35,10.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2920131,Bing,,2,2020-04-17 16:45:52,2020-04-17 17:20:50,38.91407,-77.01674,0.0,At R St NW - Accident.,Florida Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-17 16:52:00,57.0,57.0,51.0,30.03,10.0,SSE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2920158,Bing,,4,2020-04-17 18:14:22,2020-04-17 18:29:22,38.913000000000004,-77.0199,0.0,Closed at L St NW - Road closed due to accident., 6th St NW,L,Washington,20001-5103,US,US/Eastern,KDCA,2020-04-17 17:52:00,58.0,58.0,49.0,29.99,10.0,SSE,8.0,0.0,Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2920170,Bing,,4,2020-04-17 17:11:52,2020-04-17 17:26:52,38.913000000000004,-77.0199,0.0,Closed at L St NW - Road closed due to accident., 6th St NW,L,Washington,20001-5103,US,US/Eastern,KDCA,2020-04-17 16:52:00,57.0,57.0,51.0,30.03,10.0,SSE,10.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2920200,Bing,,4,2020-04-17 17:18:07,2020-04-17 17:33:07,38.913000000000004,-77.0199,0.0,Closed at L St NW - Road closed due to accident., 6th St NW,L,Washington,20001-5103,US,US/Eastern,KDCA,2020-04-17 16:52:00,57.0,57.0,51.0,30.03,10.0,SSE,10.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2920221,Bing,,4,2020-04-17 18:00:52,2020-04-17 18:15:52,38.913000000000004,-77.0199,0.0,Closed at L St NW - Road closed due to accident., 6th St NW,L,Washington,20001-5103,US,US/Eastern,KDCA,2020-04-17 17:52:00,58.0,58.0,49.0,29.99,10.0,SSE,8.0,0.0,Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2920231,Bing,,4,2020-04-17 18:35:03,2020-04-17 18:50:03,38.913000000000004,-77.0199,0.0,Closed at L St NW - Road closed due to accident., 6th St NW,L,Washington,20001-5103,US,US/Eastern,KDCA,2020-04-17 18:52:00,57.0,57.0,55.0,29.96,10.0,ESE,10.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2920248,Bing,,4,2020-04-17 18:36:50,2020-04-17 18:51:50,38.913000000000004,-77.0199,0.0,Closed at L St NW - Road closed due to accident., 6th St NW,L,Washington,20001-5103,US,US/Eastern,KDCA,2020-04-17 18:52:00,57.0,57.0,55.0,29.96,10.0,ESE,10.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2922082,Bing,,2,2020-04-18 21:01:45,2020-04-18 23:01:45,38.96752,-77.02747,0.0,At Missouri Ave NW/Rock Creek Ford Rd - Accident.,Georgia Ave NW,R,Washington,20012,US,US/Eastern,KCGS,2020-04-18 21:03:00,44.0,44.0,52.0,29.92,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-2922083,Bing,,2,2020-04-18 21:01:45,2020-04-18 23:01:45,38.96752,-77.02747,0.0,At Missouri Ave NW/Rock Creek Ford Rd - Accident.,Georgia Ave NW,R,Washington,20012,US,US/Eastern,KCGS,2020-04-18 21:03:00,44.0,44.0,52.0,29.92,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-2923968,Bing,,4,2020-04-20 04:37:12,2020-04-20 05:07:12,38.8938,-76.91094,0.128,Closed at Southern Ave/Banks Pl NE - Road closed due to accident., 63rd St NE,R,Washington,20019-2858,US,US/Eastern,KWBC,2020-04-20 04:56:00,51.0,51.0,84.0,29.32,10.0,N,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2923969,Bing,,4,2020-04-20 04:37:12,2020-04-20 05:07:12,38.89195,-76.91086999999999,0.128,Closed between Southern Ave/Banks Pl NE and Eastern Ave - Road closed due to accident.,63rd St NE,R,Washington,20019,US,US/Eastern,KWBC,2020-04-20 04:56:00,51.0,51.0,84.0,29.32,10.0,N,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2923977,Bing,,4,2020-04-20 05:34:18,2020-04-20 05:49:18,38.8938,-76.91094,0.128,Closed at Southern Ave/Banks Pl NE - Road closed due to accident., 63rd St NE,R,Washington,20019-2858,US,US/Eastern,KWBC,2020-04-20 05:56:00,51.0,51.0,84.0,29.31,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-2924054,Bing,,2,2020-04-20 09:12:37,2020-04-20 09:27:37,38.91745,-76.97267,0.0,At Brentwood Pky NE - Accident. Right lane blocked., New York Ave NE,L,Washington,20002-1937,US,US/Eastern,KDCA,2020-04-20 08:52:00,56.0,56.0,57.0,29.63,10.0,NNE,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924063,Bing,,2,2020-04-20 10:00:51,2020-04-20 10:15:51,38.91745,-76.97256999999999,0.0,At Brentwood Pky NE - Accident. Right lane blocked., New York Ave NE,L,Washington,20002-1937,US,US/Eastern,KDCA,2020-04-20 09:52:00,55.0,55.0,59.0,29.64,10.0,NE,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924064,Bing,,2,2020-04-20 09:25:40,2020-04-20 09:40:40,38.91745,-76.97267,0.0,At Brentwood Pky NE - Accident. Right lane blocked., New York Ave NE,L,Washington,20002-1937,US,US/Eastern,KDCA,2020-04-20 09:52:00,55.0,55.0,59.0,29.64,10.0,NE,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924070,Bing,,2,2020-04-20 09:42:56,2020-04-20 10:12:55,38.91745,-76.97267,0.0,At Brentwood Pky NE - Accident. Right lane blocked., New York Ave NE,L,Washington,20002-1937,US,US/Eastern,KDCA,2020-04-20 09:52:00,55.0,55.0,59.0,29.64,10.0,NE,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924072,Bing,,2,2020-04-20 10:02:31,2020-04-20 10:17:31,38.91745,-76.97267,0.0,At Brentwood Pky NE - Accident. Right lane blocked., New York Ave NE,L,Washington,20002-1937,US,US/Eastern,KDCA,2020-04-20 09:52:00,55.0,55.0,59.0,29.64,10.0,NE,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924180,Bing,,2,2020-04-20 15:47:26,2020-04-20 16:02:26,38.90494,-77.0159,0.0,At US-50/New York Ave NW - Accident., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 15:52:00,61.0,61.0,48.0,29.63,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924193,Bing,,2,2020-04-20 16:04:55,2020-04-20 16:39:53,38.90493,-77.0159,0.0,At US-50/New York Ave NW - Accident., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 15:52:00,61.0,61.0,48.0,29.63,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924198,Bing,,2,2020-04-20 16:04:55,2020-04-20 16:19:55,38.90493,-77.0159,0.0,At US-50/New York Ave NW - Accident., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 15:52:00,61.0,61.0,48.0,29.63,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924215,Bing,,2,2020-04-20 16:42:25,2020-04-20 17:17:23,38.90488,-77.01618,0.0,At I-395 - Accident. Right lane blocked.,4th St NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 16:52:00,62.0,62.0,48.0,29.63,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924229,Bing,,3,2020-04-20 16:42:25,2020-04-20 17:17:23,38.90483,-77.01593000000001,0.0,At US-50/New York Ave NW - Accident., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 16:52:00,62.0,62.0,48.0,29.63,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924251,Bing,,2,2020-04-20 18:01:45,2020-04-20 18:16:45,38.90483,-77.01593000000001,0.0,At US-50/New York Ave NW - Accident. Left lane blocked., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924253,Bing,,2,2020-04-20 17:01:17,2020-04-20 17:16:17,38.90488,-77.01618,0.0,At I-395 - Accident. Right lane blocked.,4th St NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 16:52:00,62.0,62.0,48.0,29.63,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924257,Bing,,2,2020-04-20 17:03:49,2020-04-20 17:23:49,38.90483,-77.01593000000001,0.0,At US-50/New York Ave NW - Accident. Left lane blocked., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 16:52:00,62.0,62.0,48.0,29.63,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924258,Bing,,2,2020-04-20 17:03:49,2020-04-20 17:23:49,38.90488,-77.01618,0.0,At I-395 - Accident. Right lane blocked.,4th St NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 16:52:00,62.0,62.0,48.0,29.63,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924267,Bing,,2,2020-04-20 17:11:27,2020-04-20 17:26:27,38.90483,-77.01593000000001,0.0,At US-50/New York Ave NW - Accident. Left lane blocked., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 16:52:00,62.0,62.0,48.0,29.63,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924268,Bing,,2,2020-04-20 17:11:27,2020-04-20 17:26:27,38.90488,-77.01618,0.0,At I-395 - Accident. Right lane blocked.,4th St NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 16:52:00,62.0,62.0,48.0,29.63,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924290,Bing,,2,2020-04-20 17:41:19,2020-04-20 18:06:18,38.90483,-77.01593000000001,0.0,At US-50/New York Ave NW - Accident. Left lane blocked., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924301,Bing,,4,2020-04-20 18:01:45,2020-04-20 18:16:45,38.9335,-77.08584,0.081,Closed at Tunlaw Rd NW - Road closed due to accident., New Mexico Ave NW,R,Washington,20016-3602,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924302,Bing,,4,2020-04-20 18:01:45,2020-04-20 18:16:45,38.93243,-77.08524,0.081,Closed at Nebraska Ave NW - Road closed due to accident., New Mexico Ave NW,L,Washington,20016-3521,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2924307,Bing,,4,2020-04-20 17:45:39,2020-04-20 18:00:39,38.9335,-77.08584,0.081,Closed at Tunlaw Rd NW - Road closed due to accident., New Mexico Ave NW,R,Washington,20016-3602,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924308,Bing,,4,2020-04-20 17:45:39,2020-04-20 18:00:39,38.93243,-77.08524,0.081,Closed at Nebraska Ave NW - Road closed due to accident., New Mexico Ave NW,L,Washington,20016-3521,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2924315,Bing,,4,2020-04-20 18:05:15,2020-04-20 18:35:14,38.93243,-77.08524,0.081,Closed at Nebraska Ave NW - Road closed due to accident., New Mexico Ave NW,L,Washington,20016-3521,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2924317,Bing,,4,2020-04-20 18:05:15,2020-04-20 18:35:14,38.9335,-77.08584,0.081,Closed at Tunlaw Rd NW - Road closed due to accident., New Mexico Ave NW,R,Washington,20016-3602,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924318,Bing,,2,2020-04-20 18:05:15,2020-04-20 18:35:14,38.90483,-77.01593000000001,0.0,At US-50/New York Ave NW - Accident. Left lane blocked., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924331,Bing,,4,2020-04-20 19:17:09,2020-04-20 19:44:56,38.93243,-77.08524,0.081,Closed at Nebraska Ave NW - Road closed due to accident., New Mexico Ave NW,L,Washington,20016-3521,US,US/Eastern,KDCA,2020-04-20 18:52:00,62.0,62.0,43.0,29.64,10.0,NNE,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2924332,Bing,,2,2020-04-20 18:15:47,2020-04-20 18:30:47,38.90483,-77.01593000000001,0.0,At US-50/New York Ave NW - Accident. Left lane blocked., New York Ave NW,R,Washington,20001,US,US/Eastern,KDCA,2020-04-20 17:52:00,64.0,64.0,43.0,29.63,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2924333,Bing,,4,2020-04-20 19:17:09,2020-04-20 19:44:56,38.9335,-77.08584,0.081,Closed at Tunlaw Rd NW - Road closed due to accident., New Mexico Ave NW,R,Washington,20016-3602,US,US/Eastern,KDCA,2020-04-20 18:52:00,62.0,62.0,43.0,29.64,10.0,NNE,6.0,0.0,Partly Cloudy,True,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
